,ID,YEAR,MONTH,REGION,DISTRICT,FACILITY,BCG,PENTA_1,PENTA_2,PENTA_3,MEASLES_1,OPV_4,DPT,TT_1,V_BLUECAP,V_REDCAP,PERIONDNAME
820,821,2017,February,Western 1,Banjul City ,Leman Street RCH Clinic ,32,19,29,32,32,60,24,6,24,39,February 2017
821,822,2017,February,North Bank West,Lower Niumi ,Madina Sering Mass Village OPD,,,,,,,,,,,February 2017
822,823,2017,February,Western 1,Kanifing Municipal ,Mbowen Private clinic,7,7,12,11,10,11,7,,10,8,February 2017
823,824,2017,February,Lower River ,Kiang West ,MRC Keneba,12,14,10,5,5,13,4,3,3,18,February 2017
824,825,2017,February,North Bank West,Lower Niumi ,Ndungu Kebba NGO Health Centre,,,,,,,,,16,80,February 2017
825,826,2017,February,Western 1,Kanifing Municipal ,New Jeshwang Clinic,29,24,31,27,27,35,7,4,9,26,February 2017
826,827,2017,February,North Bank East ,Sabach Sanjal,Ngenyen Sanjal Min. Health Centre,79,58,46,71,45,45,28,10,30,155,February 2017
827,828,2017,February,North Bank East ,Central Badibu ,Njaba Kunda Community Clinic,29,34,41,36,19,19,20,8,12,60,February 2017
828,829,2017,February,Western 1,Kanifing Municipal ,Old Jeshwang Min. Health Centre,36,40,57,43,51,69,,8,18,92,February 2017
829,830,2017,February,Lower River ,Jarra East ,Pakaliba OPD Clinic,,,,,,,,,10,115,February 2017
830,831,2017,February,Western 1,Banjul City ,RVTH Polyclinic ,81,55,61,61,54,89,46,17,34,99,February 2017
831,832,2017,February,Central River,Lower Fulladou West ,Saint Lazarus NGO Clinic,,,,,,,,,,,February 2017
832,833,2017,February,North Bank East ,Central Badibu ,Salikenni Min. Health Centre,37,14,42,33,16,38,18,2,17,137,February 2017
833,834,2017,February,Central River,Sami ,Sami Karantaba Min. Health Center,63,43,55,62,53,68,11,9,33,144,February 2017
834,835,2017,February,Western 2,Kombo South ,Sanyang Community Clinic,200,188,168,96,169,222,39,29,79,222,February 2017
835,836,2017,February,North Bank East ,Sabach Sanjal,Sara Kunda Min. Health Centre,24,18,18,24,13,28,17,1,18,51,February 2017
836,837,2017,February,Western 1,Kanifing Municipal ,Serekunda Min. Health Centre,259,253,268,214,223,121,106,61,115,567,February 2017
837,838,2017,February,Western 1,Kanifing Municipal ,Sharab medical centre,,4,3,4,2,1,,1,2,3,February 2017
838,839,2017,February,Western 2,Foni Jarrol ,Sintet Health Centre,42,50,32,26,56,56,8,10,29,84,February 2017
839,840,2017,February,Lower River ,Jarra West ,Soma Maj. Health Center,162,124,113,82,79,139,58,16,44,287,February 2017
840,841,2017,February,Western 1,Kombo North ,Sukuta Min. Health Centre,223,235,212,156,222,337,118,37,161,401,February 2017
841,842,2017,February,North Bank West,Upper Niumi ,WEC Nema Kunku NGO Clinic,21,14,15,13,39,37,14,2,19,119,February 2017
842,843,2017,February,Upper River ,Wuli West ,Yorobawol Min. Health Centre,99,119,100,89,38,74,19,7,88,222,February 2017
843,844,2017,February,Western 1,Kombo North ,Yundum Village OPD,49,86,56,42,68,95,25,5,43,101,February 2017
844,845,2017,March,North Bank West,Upper Niumi ,Albreda Min. Health Centre,53,32,25,26,26,71,63,2,17,124,March 2017
845,846,2017,March,Western 1,Kanifing Municipal ,ASB Private Clinic,166,122,123,96,64,64,30,50,114,,March 2017
846,847,2017,March,Upper River ,Wuli East ,Badja Kunda Min. Health Centre,92,115,145,140,80,111,20,14,350,507,March 2017
847,848,2017,March,Western 1,Kanifing Municipal ,Bafrow Sere Kunda Clinic,96,93,90,99,46,46,,32,64,103,March 2017
848,849,2017,March,Western 1,Kanifing Municipal ,Bakau Minor Health Centre,80,69,61,80,80,132,40,25,62,102,March 2017
849,850,2017,March,Western 1,Kombo North ,Banjulnding Min. Health Centre,208,190,209,170,149,149,83,42,111,332,March 2017
850,851,2017,March,Central River,Upper Fulladou West ,Bansang RCH Clinic,169,215,192,200,127,252,79,33,70,163,March 2017
851,852,2017,March,Upper River ,Basse ,Basse Maj. Health Centre,286,286,351,338,171,349,133,58,197,717,March 2017
852,853,2017,March,Western 2,Kombo Central ,Brikama Maj. Health centre,517,524,486,518,353,690,183,50,322,1088,March 2017
853,854,2017,March,Central River,Lower Fulladou West ,Brikamaba Min. Health Center,139,138,144,138,122,190,62,21,126,284,March 2017
854,855,2017,March,Western 1,Kombo North ,Brufut Min. Health Centre,94,99,105,112,71,87,16,4,55,164,March 2017
855,856,2017,March,Western 1,Kanifing Municipal ,Bundung Maternal Child Health Hospital,523,444,388,335,282,399,154,240,341,615,March 2017
856,857,2017,March,Lower River ,Jarra East ,Bureng Min. Health Centre,73,76,64,55,62,83,28,10,30,124,March 2017
857,858,2017,March,Central River,Nianija,Chamen Min. Health Centre,35,49,31,34,19,29,17,4,19,77,March 2017
858,859,2017,March,Central River,Niamina Dankunku,Dankunku Min. Health Centre,41,56,36,58,34,61,44,15,15,97,March 2017
859,860,2017,March,Upper River ,Jimara ,Demba Kunda Koto Village OPD,,,,,,,,,38,120,March 2017
860,861,2017,March,Upper River ,Jimara ,Demba Kunda Kuta Village OPD,,,,,,,,,,,March 2017
861,862,2017,March,Upper River ,Sandu ,Diabugu Min. Health Centre,79,100,113,135,79,178,,24,104,360,March 2017
862,863,2017,March,North Bank West,Lower Niumi ,Essau Major Health Centre,172,166,146,151,101,173,27,14,79,318,March 2017
863,864,2017,March,Western 1,Kanifing Municipal ,Faji Kunda Major Health Centre,266,336,355,326,273,273,216,44,228,661,March 2017
864,865,2017,March,North Bank East ,Upper Badibu ,Fara Fenni RCH,171,107,157,138,85,85,20,38,95,200,March 2017
865,866,2017,March,Western 2,Kombo South ,Farato Village OPD,95,99,121,97,80,130,,58,69,222,March 2017
866,867,2017,March,Upper River ,Kantora ,Fatoto Min. Health Centre,116,154,138,130,97,167,68,23,77,323,March 2017
867,868,2017,March,Upper River ,Jimara ,Gambisara Min. Health Centre,182,171,214,179,131,206,200,32,69,618,March 2017
868,869,2017,March,Western 1,Kanifing Municipal ,GFPA Kanifing NGO Clinic,40,31,54,115,46,46,30,7,38,48,March 2017
869,870,2017,March,Western 2,Kombo South ,Gunjur Min. Health Centre,115,101,100,84,101,101,59,9,102,161,March 2017
870,871,2017,March,North Bank East ,Upper Badibu ,Illiassa Min. Health Centre,72,61,51,40,44,67,30,3,36,175,March 2017
871,872,2017,March,Western 1,Kanifing Municipal ,INB Seena Private Clinic,21,30,35,25,18,18,,3,19,45,March 2017
872,873,2017,March,Central River,Janjan Bureh ,Janjang-bureh Min. Health Centre,41,24,42,37,32,61,13,16,24,129,March 2017
873,874,2017,March,Western 2,Kombo East ,Kafuta Min. Health Centre,82,77,73,71,83,149,66,32,55,156,March 2017
874,875,2017,March,Lower River ,Kiang East ,Kaiaf Village OPD,39,36,31,33,22,37,15,27,8,254,March 2017
875,876,2017,March,Western 2,Foni Bintang Karanai ,Kassange CCF,,,,,,,,,,,March 2017
876,877,2017,March,Central River,Lower Saloum,Kaur Minor Health Centre,114,104,138,141,102,206,,10,122,179,March 2017
877,878,2017,March,North Bank East ,Lower Badibu,Kerewan Min. Health Centre,60,59,55,58,57,57,16,8,55,257,March 2017
878,879,2017,March,North Bank West,Upper Niumi ,Kerr Cherno Min. Health Centre,66,70,55,51,30,59,10,8,54,316,March 2017
879,880,2017,March,Lower River ,Kiang West ,Kiang Karantaba Min. Health Centre,16,9,11,17,28,41,13,7,5,69,March 2017
880,881,2017,March,Upper River ,Kantora ,Koina Community Health Centre,39,47,41,40,35,77,39,11,35,1003,March 2017
881,882,2017,March,Lower River ,Kiang East ,Kolior Community Clinic,,,,,,,,,,,March 2017
882,883,2017,March,Central River,Niamina East ,Kudang Min. Health Centre,92,104,99,95,91,154,75,,42,74,March 2017
883,884,2017,March,Central River,Niani ,Kuntaur Maj. Health Centre,87,113,117,112,80,135,55,18,77,545,March 2017
884,885,2017,March,North Bank West,Jokadu ,Kuntaya Min. Health Centre,84,106,84,91,78,138,,6,75,636,March 2017
885,886,2017,March,Lower River ,Kiang Central ,Kwinella Min. Health Centre,53,53,47,30,31,38,9,8,7,183,March 2017
886,887,2017,March,Western 1,Banjul City ,Leman Street RCH Clinic ,38,34,33,30,28,52,19,4,19,20,March 2017
887,888,2017,March,North Bank West,Lower Niumi ,Madina Sering Mass Village OPD,,,,,,,,,,,March 2017
888,889,2017,March,Western 1,Kanifing Municipal ,Mbowen Private clinic,13,15,15,11,12,12,12,5,15,22,March 2017
889,890,2017,March,Lower River ,Kiang West ,MRC Keneba,7,7,13,9,10,22,,2,4,18,March 2017
890,891,2017,March,North Bank West,Lower Niumi ,Ndungu Kebba NGO Health Centre,,,,,,,,,18,17,March 2017
891,892,2017,March,Western 1,Kanifing Municipal ,New Jeshwang Clinic,34,50,31,54,27,27,,7,12,23,March 2017
892,893,2017,March,North Bank East ,Sabach Sanjal,Ngenyen Sanjal Min. Health Centre,52,48,50,38,43,74,50,4,62,760,March 2017
893,894,2017,March,North Bank East ,Central Badibu ,Njaba Kunda Community Clinic,36,17,25,39,23,49,21,3,25,92,March 2017
894,895,2017,March,Western 1,Kanifing Municipal ,Old Jeshwang Min. Health Centre,48,46,43,64,32,70,15,7,41,86,March 2017
895,896,2017,March,Lower River ,Jarra East ,Pakaliba OPD Clinic,,,,,,,,,14,152,March 2017
896,897,2017,March,Western 1,Banjul City ,RVTH Polyclinic ,40,63,67,70,40,81,40,,91,103,March 2017
897,898,2017,March,Central River,Lower Fulladou West ,Saint Lazarus NGO Clinic,,,,,,,,,,,March 2017
898,899,2017,March,North Bank East ,Central Badibu ,Salikenni Min. Health Centre,39,28,21,38,19,35,19,4,14,91,March 2017
899,900,2017,March,Central River,Sami ,Sami Karantaba Min. Health Center,47,47,42,53,33,52,16,8,56,132,March 2017
900,901,2017,March,Western 2,Kombo South ,Sanyang Community Clinic,200,150,182,168,108,153,49,22,90,183,March 2017
901,902,2017,March,North Bank East ,Sabach Sanjal,Sara Kunda Min. Health Centre,21,21,24,14,22,29,8,5,7,64,March 2017
902,903,2017,March,Western 1,Kanifing Municipal ,Sere Kunda Fire Services Clinic,,,,,,,,,0,0,March 2017
903,904,2017,March,Western 1,Kanifing Municipal ,Serekunda General Hospital,,,,,,,,14,,,March 2017
904,905,2017,March,Western 1,Kanifing Municipal ,Serekunda Min. Health Centre,297,299,235,324,203,203,141,45,200,460,March 2017
905,906,2017,March,Western 1,Kanifing Municipal ,Sharab medical centre,7,2,5,1,3,1,2,3,3,2,March 2017
906,907,2017,March,Western 2,Foni Jarrol ,Sintet Health Centre,39,37,46,34,27,31,4,11,34,74,March 2017
907,908,2017,March,Lower River ,Jarra West ,Soma Maj. Health Center,139,124,123,98,76,107,32,19,71,395,March 2017
908,909,2017,March,Western 1,Kombo North ,Sukuta Min. Health Centre,236,233,246,197,162,260,,42,148,404,March 2017
909,910,2017,March,North Bank West,Upper Niumi ,WEC Nema Kunku NGO Clinic,22,23,13,14,24,39,,4,14,65,March 2017
910,911,2017,March,Upper River ,Wuli West ,Yorobawol Min. Health Centre,76,79,93,84,33,72,15,5,130,258,March 2017
911,912,2017,March,Western 1,Kombo North ,Yundum Village OPD,105,98,87,83,74,74,40,7,37,107,March 2017
912,913,2017,April,North Bank West,Upper Niumi ,Albreda Min. Health Centre,31,49,27,29,40,82,,4,26,112,April 2017
913,914,2017,April,Western 1,Kanifing Municipal ,ASB Private Clinic,122,73,96,73,16,16,24,82,177,,April 2017
914,915,2017,April,Upper River ,Wuli East ,Badja Kunda Min. Health Centre,184,66,118,134,148,268,104,52,215,278,April 2017
915,916,2017,April,Western 1,Kanifing Municipal ,Bafrow Sere Kunda Clinic,60,101,93,90,55,159,97,36,91,116,April 2017
916,917,2017,April,North Bank West,Jokadu ,Bakan Village OPD Clinic,,,,,,,,,,,April 2017
917,918,2017,April,Western 1,Kanifing Municipal ,Bakau Minor Health Centre,70,78,72,57,69,69,20,19,82,119,April 2017
918,919,2017,April,Western 1,Kombo North ,Banjulnding Min. Health Centre,149,187,149,180,114,114,76,24,145,311,April 2017
919,920,2017,April,Central River,Upper Fulladou West ,Bansang RCH Clinic,131,139,157,124,141,218,40,39,38,210,April 2017
920,921,2017,April,Upper River ,Basse ,Basse Maj. Health Centre,205,224,248,282,161,287,129,60,148,241,April 2017
921,922,2017,April,Western 2,Kombo Central ,Brikama Maj. Health centre,541,497,475,489,258,534,339,73,360,903,April 2017
922,923,2017,April,Central River,Lower Fulladou West ,Brikamaba Min. Health Center,141,176,147,155,126,261,130,26,146,332,April 2017
923,924,2017,April,Western 1,Kombo North ,Brufut Min. Health Centre,88,88,104,90,61,61,22,13,61,132,April 2017
924,925,2017,April,Western 1,Kanifing Municipal ,Bundung Maternal Child Health Hospital,406,408,402,362,282,444,161,133,251,825,April 2017
925,926,2017,April,Lower River ,Jarra East ,Bureng Min. Health Centre,66,67,74,62,38,87,40,40,20,79,April 2017
926,927,2017,April,Western 2,Foni Kansala ,Bwiam General Hospital,75,96,95,83,46,46,16,7,,345,April 2017
927,928,2017,April,Central River,Nianija,Chamen Min. Health Centre,65,51,53,55,48,69,21,8,15,83,April 2017
928,929,2017,April,Central River,Niamina Dankunku,Dankunku Min. Health Centre,62,41,59,52,45,152,105,10,35,188,April 2017
929,930,2017,April,Upper River ,Jimara ,Demba Kunda Koto Village OPD,,,,,,,,,36,92,April 2017
930,931,2017,April,Upper River ,Sandu ,Diabugu Min. Health Centre,68,84,90,105,71,170,96,18,120,323,April 2017
931,932,2017,April,North Bank West,Lower Niumi ,Essau Major Health Centre,181,200,144,139,117,117,16,25,79,240,April 2017
932,933,2017,April,Western 1,Kanifing Municipal ,Faji Kunda Major Health Centre,211,248,256,332,166,357,,,232,589,April 2017
933,934,2017,April,North Bank East ,Upper Badibu ,Fara Fenni RCH,133,135,127,150,93,93,39,28,122,384,April 2017
934,935,2017,April,Western 2,Kombo South ,Farato Village OPD,112,107,102,111,52,99,50,15,157,249,April 2017
935,936,2017,April,Upper River ,Kantora ,Fatoto Min. Health Centre,120,139,135,147,118,164,53,17,114,247,April 2017
936,937,2017,April,Upper River ,Jimara ,Gambisara Min. Health Centre,172,183,156,130,117,190,75,47,71,336,April 2017
937,938,2017,April,Western 1,Kanifing Municipal ,GFPA Kanifing NGO Clinic,48,41,24,63,38,75,30,10,28,61,April 2017
938,939,2017,April,Western 2,Kombo South ,Gunjur Min. Health Centre,150,155,113,107,65,65,38,7,91,201,April 2017
939,940,2017,April,North Bank East ,Upper Badibu ,Illiassa Min. Health Centre,65,82,55,53,51,99,43,6,28,329,April 2017
940,941,2017,April,Western 1,Kanifing Municipal ,INB Seena Private Clinic,13,35,34,31,18,20,,1,13,28,April 2017
941,942,2017,April,Central River,Janjan Bureh ,Janjang-bureh Min. Health Centre,56,39,42,48,40,92,27,,22,211,April 2017
942,943,2017,April,Western 2,Kombo East ,Kafuta Min. Health Centre,79,77,74,69,72,135,63,24,31,173,April 2017
943,944,2017,April,Lower River ,Kiang East ,Kaiaf Village OPD,42,27,37,26,19,28,,30,35,129,April 2017
944,945,2017,April,Central River,Lower Saloum,Kaur Minor Health Centre,119,125,110,124,83,186,108,13,142,234,April 2017
945,946,2017,April,North Bank East ,Lower Badibu,Kerewan Min. Health Centre,59,51,59,41,43,43,14,5,45,134,April 2017
946,947,2017,April,North Bank West,Upper Niumi ,Kerr Cherno Min. Health Centre,54,74,60,54,46,46,8,18,49,182,April 2017
947,948,2017,April,Lower River ,Kiang West ,Kiang Karantaba Min. Health Centre,18,17,8,14,32,32,1,1,14,82,April 2017
948,949,2017,April,Upper River ,Kantora ,Koina Community Health Centre,54,51,38,51,51,53,61,14,25,115,April 2017
949,950,2017,April,Central River,Niamina East ,Kudang Min. Health Centre,70,110,105,85,78,122,35,21,66,67,April 2017
950,951,2017,April,Central River,Niani ,Kuntaur Maj. Health Centre,109,128,109,81,101,174,79,22,65,203,April 2017
951,952,2017,April,North Bank West,Jokadu ,Kuntaya Min. Health Centre,83,107,99,88,69,147,80,5,88,802,April 2017
952,953,2017,April,Lower River ,Kiang Central ,Kwinella Min. Health Centre,50,39,21,29,30,62,28,32,24,202,April 2017
953,954,2017,April,Western 1,Banjul City ,Leman Street RCH Clinic ,31,34,30,30,24,24,16,4,17,40,April 2017
954,955,2017,April,North Bank West,Lower Niumi ,Madina Sering Mass Village OPD,,,,,,,,,,,April 2017
955,956,2017,April,Western 1,Kanifing Municipal ,Mbowen Private clinic,10,22,11,8,12,11,6,10,11,12,April 2017
956,957,2017,April,Lower River ,Kiang West ,MRC Keneba,7,4,11,7,2,9,2,2,7,16,April 2017
957,958,2017,April,Western 1,Kanifing Municipal ,New Jeshwang Clinic,32,55,54,43,15,36,16,13,11,47,April 2017
958,959,2017,April,North Bank East ,Sabach Sanjal,Ngenyen Sanjal Min. Health Centre,51,71,60,55,30,51,27,10,39,87,April 2017
959,960,2017,April,North Bank East ,Central Badibu ,Njaba Kunda Community Clinic,31,34,20,19,23,67,30,16,42,84,April 2017
960,961,2017,April,Western 1,Kanifing Municipal ,Old Jeshwang Min. Health Centre,30,40,61,37,27,48,9,11,30,90,April 2017
961,962,2017,April,Lower River ,Jarra East ,Pakaliba OPD Clinic,,,,,,,,,22,89,April 2017
962,963,2017,April,Western 1,Banjul City ,RVTH Polyclinic ,51,51,46,47,34,86,46,,31,93,April 2017
963,964,2017,April,Central River,Lower Fulladou West ,Saint Lazarus NGO Clinic,,,,,,,,,,,April 2017
964,965,2017,April,North Bank East ,Central Badibu ,Salikenni Min. Health Centre,47,39,36,30,15,44,26,1,30,118,April 2017
965,966,2017,April,Central River,Sami ,Sami Karantaba Min. Health Center,42,41,49,53,32,70,30,10,62,277,April 2017
966,967,2017,April,Western 2,Kombo South ,Sanyang Community Clinic,168,160,155,161,93,178,78,28,118,272,April 2017
967,968,2017,April,North Bank East ,Sabach Sanjal,Sara Kunda Min. Health Centre,28,17,23,19,10,22,13,6,10,46,April 2017
968,969,2017,April,Western 1,Kanifing Municipal ,Serekunda General Hospital,,,,,,,,13,,,April 2017
969,970,2017,April,Western 1,Kanifing Municipal ,Serekunda Min. Health Centre,238,256,261,271,144,302,133,69,253,405,April 2017
970,971,2017,April,Western 1,Kanifing Municipal ,Sharab medical centre,3,2,7,4,4,2,,2,3,3,April 2017
971,972,2017,April,Western 2,Foni Jarrol ,Sintet Health Centre,27,18,15,24,14,31,17,1,26,80,April 2017
972,973,2017,April,Lower River ,Jarra West ,Soma Maj. Health Center,150,151,143,113,67,161,64,16,83,169,April 2017
973,974,2017,April,Western 1,Kombo North ,Sukuta Min. Health Centre,207,231,224,208,124,266,136,38,177,360,April 2017
974,975,2017,April,Lower River ,Jarra West ,Toniataba village Clinic,,,,,,,,,0,0,April 2017
